측정 일자,측정 시,수소이온농도(pH),수온(℃),탁도(NTU),용존산소(mg/L),전기전도도(㎲/cm),화학적산소요구량(mg/L),질소총량(mg/L),인총량(mg/L),암모니아성질소(mg/L),질산성질소계(mg/L),유량(㎥),수위(cm),페놀(mg/L),시안(mg/L),염소(mg/L),유기탄소총량(mg/L),총산소요구량(mg/L),ABS(kg/㎠)
2017-09-21,23:00,6.6,22.23,4.38,7.19,543.79,6.48,4.79,0.17,0.28,2.7,821.25,9.33,0,0,0,0,0,0
2017-09-20,23:00,6.53,22.17,18.84,3.79,501.29,6.05,4.87,0.2,0.25,3.15,821.29,9.88,0,0,0,0,0,0
2017-09-19,23:00,6.56,22.44,22.33,1.76,543,5.73,5.61,0.22,0.25,3.47,821.25,10.62,0,0,0,0,0,0
2017-09-18,23:00,6.62,22.73,12,2.28,553.38,5.53,5.56,0.22,0.25,3.36,821.29,9.31,0,0,0,0,0,0
2017-09-17,23:00,6.69,22.43,7.42,2.81,558.29,5.48,5.05,0.22,0.24,2.89,821.25,8.79,0,0,0,0,0,0
2017-09-16,23:00,6.65,22.1,6.27,3.21,556.83,5.63,5.46,0.23,0.25,2.86,821.29,8.98,0,0,0,0,0,0
2017-09-15,23:00,6.64,22.42,4.89,3.71,347.5,5.64,5.07,0.21,0.25,2.93,821.25,9.67,0,0,0,0,0,0
2017-09-14,23:00,6.65,22.27,4.32,4.28,311.96,5.48,5.09,0.23,0.25,2.72,821.29,9.86,0,0,0,0,0,0
2017-09-13,23:00,6.64,22.24,6.14,4.72,381.04,5.27,4.69,0.19,0.25,2.74,821.25,10.12,0,0,0,0,0,0
2017-09-12,23:00,6.62,22.34,5.73,5,506,4.98,5.44,0.2,0.27,2.89,821.25,10.43,0,0,0,0,0,0
2017-09-11,23:00,6.63,21.64,6.84,5.63,434.92,4.95,5.15,0.2,0.33,2.47,821.29,14.36,0,0,0,0,0,0
2017-09-10,23:00,6.71,22.18,4.49,6.46,539.21,4.77,5.05,0.2,0.37,2.53,821.29,9.65,0,0,0,0,0,0
2017-09-09,23:00,6.66,22.46,10.86,6.86,538,4.76,5.12,0.18,0.35,2.61,821.25,9.71,0,0,0,0,0,0
2017-09-08,23:00,6.59,22.56,13.85,6.74,536.33,4.41,5.4,0.17,0.21,2.95,821.25,10.44,0,0,0,0,0,0
2017-09-07,23:00,6.56,21.96,11.44,7.27,534.08,4.73,5.38,0.17,0.21,2.86,821.29,10.99,0,0,0,0,0,0
2017-09-06,23:00,6.55,21.69,27.03,7.93,538.71,4.71,5.36,0.18,0.21,2.93,821.29,10.98,0,0,0,0,0,0
2017-09-05,23:00,6.54,21.62,98.59,8.27,536.79,4.66,4.28,0.14,0.2,3.06,821.25,11.21,0,0,0,0,0,0
2017-09-04,23:00,6.58,22.06,63.84,9.01,528.79,4.51,5.65,0.18,0.19,2.92,821.25,11.43,0,0,0,0,0,0
2017-09-03,23:00,6.59,21.79,26.96,9.78,527.29,4.43,4.6,0.15,0.2,2.62,821.29,11.55,0,0,0,0,0,0
2017-09-02,23:00,6.53,21.31,21.07,10.14,518.79,4.4,4.97,0.17,0.18,2.43,821.25,12.01,0,0,0,0,0,0
2017-09-01,23:00,6.5,21.2,14.5,10.39,506.71,4.45,5.52,0.18,0.19,2.42,821.29,13.31,0,0,0,0,0,0
2017-08-31,23:00,6.49,20.67,8.78,10.96,490.58,4.25,5.65,0.18,0.19,2.25,821.25,14.04,0,0,0,0,0,0
2017-08-30,23:00,6.45,19.71,5.61,11.56,475.92,4.21,4.94,0.17,0.19,2.18,821.29,15.18,0,0,0,0,0,0
2017-08-29,23:00,6.43,20.38,21.6,11.34,438.75,4.55,5.24,0.19,0.2,2.16,821.25,16.6,0,0,0,0,0,0
2017-08-28,23:00,6.42,20.14,35.11,11.29,415.92,4.37,4.94,0.19,0.19,2.08,821.29,19.33,0,0,0,0,0,0
2017-08-27,23:00,6.4,19.83,23.34,11.89,412.33,4.42,4.7,0.2,0.19,1.78,821.25,18.94,0,0,0,0,0,0
2017-08-26,23:00,6.4,20.25,15.86,11.94,376.29,4.27,4.51,0.2,0.19,1.71,821.29,22.12,0,0,0,0,0,0
2017-08-25,23:00,6.36,20.62,11.57,11.9,328.08,4.39,4.67,0.21,0.19,1.62,821.25,28.16,0,0,0,0,0,0
2017-08-24,23:00,6.37,21.43,18,11.69,295.04,4.64,5.01,0.22,0.19,1.46,821.25,36.13,0,0,0,0,0,0
2017-08-23,23:00,6.38,21.24,20.51,12.12,292.17,4.66,4.85,0.22,0.19,1.4,821.29,36.52,0,0,0,0,0,0
2017-08-22,23:00,6.39,20.69,51.04,12.29,318.58,4.19,4.47,0.19,0.19,1.85,821.25,28.95,0,0,0,0,0,0
2017-08-21,23:00,6.37,19.95,110.65,11.9,227.29,4.5,4.46,0.19,0.19,1.68,821.29,50.72,0,0,0,0,0,0
2017-08-20,23:00,6.57,20.91,115.09,11.74,251.5,4.31,4.27,0.16,0.18,1.45,821.25,46.73,0,0,0,0,0,0
2017-08-19,23:00,6.6,21.76,74.68,11.69,405.92,4.26,4.36,0.16,0.18,2.07,821.29,16.56,0,0,0,0,0,0
2017-08-18,23:00,6.59,21.8,67.63,11.93,375.88,4.27,4.42,0.15,0.19,2.27,821.25,18.35,0,0,0,0,0,0
2017-08-17,23:00,6.51,21.24,51.63,12.12,321.42,4.72,4.3,0.15,0.19,2.15,821.29,22.61,0,0,0,0,0,0
2017-08-16,23:00,6.5,20.42,18.77,12.37,276.17,4.52,4.14,0.16,0.19,2.05,821.25,27.14,0,0,0,0,0,0
2017-08-15,23:00,6.63,21.31,51.12,11.77,296.33,4.99,4.25,0.14,0.19,1.95,821.29,35.76,0,0,0,0,0,0
2017-08-14,23:00,6.69,23.31,21.83,11.17,493.88,4.7,4.8,0.15,0.18,2.43,821.25,12.68,0,0,0,0,0,0
2017-08-13,23:00,6.7,23.82,13.39,11.32,496.21,4.66,4.7,0.15,0.18,1.91,821.29,11.85,0,0,0,0,0,0
2017-08-12,23:00,6.6,24.2,9.55,10,481.33,5.11,5.06,0.15,0.18,2.04,821.25,12.65,0,0,0,0,0,0
2017-08-11,23:00,6.53,24.02,5.69,9.42,455.38,4.75,4.7,0.15,0.18,1.68,821.29,14.27,0,0,0,0,0,0
2017-08-10,23:00,6.35,24.11,67.91,5,242.5,3.82,4.49,0.14,0.54,1.46,821.25,18.12,0,0,0,0,0,0
2017-08-09,23:00,6.3,24.25,55.78,1.55,176.29,3.52,4.6,0.15,0.69,1.53,821.29,12.99,0,0,0,0,0,0
2017-08-08,23:00,6.26,24.3,43.61,1.74,180.63,3.97,5.18,0.17,0.68,1.63,821.25,12.57,0,0,0,0,0,0
2017-08-07,23:00,6.2,24.36,38.23,2.04,178.88,3.97,5.21,0.18,0.68,1.68,821.29,13.09,0,0,0,0,0,0
2017-08-06,23:00,6.2,24.16,64.14,2.84,176.29,4.26,5.27,0.19,0.68,1.7,821.25,14.18,0,0,0,0,0,0
2017-08-05,23:00,6.2,23.93,51.71,3.83,170.75,4.31,5.24,0.2,0.68,1.69,821.29,13.47,0,0,0,0,0,0
2017-08-04,23:00,6.23,23.97,48.66,4.71,174.46,3.45,5.3,0.18,0.67,1.72,821.25,14.87,0,0,0,0,0,0
2017-08-03,23:00,6.22,24.04,7.86,4.02,56.54,4.23,4.65,0.14,0.67,2.39,821.29,16.17,0,0,0,0,0,0
2017-08-02,23:00,6.11,24.17,4,3.68,0,4.3,4.91,0.15,0.67,2.53,821.25,17.61,0,0,0,0,0,0
2017-08-01,23:00,6,24.16,4.01,3.91,0,4.2,5.01,0.16,0.67,2.73,821.29,19.48,0,0,0,0,0,0
2017-07-31,23:00,5.88,24.01,4.03,4.23,0,3.65,4.87,0.16,0.65,3.57,821.25,25.41,0,0,0,0,0,0
2017-07-30,23:00,5.7,24.1,4.03,4.64,0.5,3.43,3.93,0.14,0.65,4.04,821.29,19.5,0,0,0,0,0,0
2017-07-29,23:00,5.53,24.01,4.01,5.33,1,4.18,4.92,0.17,0.65,5.33,821.25,24.68,0,0,0,0,0,0
2017-07-28,23:00,5.4,23.87,4.08,5.88,1,3.85,5.37,0.16,0.64,2.2,821.29,37.75,0,0,0,0,0,0
2017-07-27,23:00,5.27,23.78,4.06,6.43,2.42,4.15,4.98,0.15,0.64,0.94,821.25,17.48,0,0,0,0,0,0
2017-07-26,23:00,5.45,23.58,4.3,7.98,9.21,4.17,5.28,0.17,0.63,1.84,821.29,19.36,0,0,0,0,0,0
2017-07-25,23:00,6.53,23.43,25.63,5.42,161.71,4.25,5.46,0.18,0.63,1.34,821.25,23.12,0,0,0,0,0,0
2017-07-24,23:00,6.61,22.63,60.78,1.92,159.58,4.86,5.11,0.18,0.63,1.32,821.29,28.15,0,0,0,0,0,0
2017-07-23,23:00,6.53,23.16,50.66,6.66,286.29,5.31,5.98,0.18,0.61,3.05,821.25,28.71,0,0,0,0,0,0
2017-07-22,23:00,6.62,23.67,9.05,8.24,428.5,5.51,6.61,0.18,0.6,4.91,821.29,15.65,0,0,0,0,0,0
2017-07-21,23:00,6.69,24.63,143.47,5.79,379.42,5.26,6.06,0.22,0.57,1.33,821.25,17.23,0,0,0,0,0,0
2017-07-20,23:00,6.6,24.7,224.17,2.81,354.13,5.08,5.22,0.21,0.52,0.43,821.29,18.76,0,0,0,0,0,0
2017-07-19,23:00,6.63,22.5,222.58,9.11,329.29,5.3,4.7,0.22,0.49,2.94,821.25,21.23,0,0,0,0,0,0
2017-07-18,23:00,6.62,23.05,162.16,8.02,214.67,5.61,5.23,0.23,0.4,1.46,821.29,25.01,0,0,0,0,0,0
2017-07-17,23:00,6.46,24.82,150.03,4.87,108.29,6.04,6.16,0.26,0.32,0.68,821.25,32.23,0,0,0,0,0,0
2017-07-16,23:00,6.56,23.1,151.49,10.48,115.79,6.49,6.25,0.27,0.32,1.06,821.29,65.91,0,0,0,0,0,0
2017-07-15,23:00,6.86,23.08,145.48,5.56,371.04,4.92,5.14,0.21,0.32,0.99,821.25,19.51,0,0,0,0,0,0
2017-07-14,23:00,6.92,24.73,124.25,0.05,450.5,4.95,5.15,0.22,0.32,0.16,821.25,6.76,0,0,0,0,0,0
2017-07-13,23:00,6.77,24.77,141.53,0.05,430.42,4.78,4.9,0.18,0.32,3.33,821.29,9.06,0,0,0,0,0,0
2017-07-12,23:00,6.53,23.06,152.92,1.03,396.42,4.8,6.08,0.21,0.32,3.68,821.29,14.04,0,0,0,0,0,0
2017-07-11,23:00,6.49,19.66,215.06,10.08,309.42,5.38,5.08,0.18,0.32,2.95,821.25,32.43,0,0,0,0,0,0
2017-07-10,23:00,6.54,21.54,258.41,9.47,234.58,6.1,5.56,0.2,0.24,2.09,821.25,52.97,0,0,0,0,0,0
2017-07-09,23:00,6.67,23.34,239.34,9.4,402.79,5.15,4.86,0.18,0.19,2.47,821.29,10.38,0,0,0,0,0,0
2017-07-08,23:00,6.55,23.27,226.26,8.48,392.04,5.76,4.27,0.15,0.31,4.48,821.29,10.29,0,0,0,0,0,0
2017-07-07,23:00,6.69,23.95,236.62,7.63,512.58,6.05,6,0.18,2.59,3.89,821.25,7.03,0,0,0,0,0,0
2017-07-06,23:00,6.83,24.81,112.55,4.36,425.54,5.5,4.62,0.16,0.79,1.13,821.29,4.6,0,0,0,0,0,0
2017-07-05,23:00,6.78,24.76,73.81,0.31,335.29,4.85,3.24,0.12,0.24,2.26,821.25,6.58,0,0,0,0,0,0
2017-07-04,23:00,6.5,22.97,106.6,5.28,284.88,4.98,3.2,0.12,0.32,2.47,821.29,31.37,0,0,0,0,0,0
2017-07-03,23:00,6.54,22.77,110.44,10.63,389.29,5.89,3.1,0.12,0.34,2.66,821.25,12.45,0,0,0,0,0,0
2017-07-02,23:00,6.54,23.71,102.45,7.88,360.33,4.78,2.48,0.09,0.28,1.63,821.29,23.32,0,0,0,0,0,0
2017-07-01,23:00,6.5,24.98,16.4,3.99,511.25,5.96,2.58,0.34,0.23,1.94,821.25,5.52,0,0,0,0,0,0
2017-06-30,23:00,6.54,25.3,9.4,4.33,540.88,6.29,4.44,0.12,0.24,1.63,821.25,2.35,0,0,0,0,0,0
2017-06-29,23:00,6.57,25.15,13.44,4.35,526.08,6.39,2.87,0.14,0.23,2.66,821.29,2.37,0,0,0,0,0,0
2017-06-28,23:00,6.49,25,10.97,3.91,506.25,6.14,2.75,0.11,0.22,3.38,821.29,3.51,0,0,0,0,0,0
2017-06-27,23:00,6.47,24.62,8.75,3.75,514.75,6.33,2.14,0.1,0.23,3.61,821.25,12.99,0,0,0,0,0,0
2017-06-26,23:00,6.5,24.43,5.5,6.12,493.13,5.94,1.89,0.12,0.23,1.83,821.29,23.41,0,0,0,0,0,0
2017-06-25,23:00,6.47,24.25,5.3,3.67,523.67,5.71,2.6,0.12,0.24,6,821.25,21.05,0,0,0,0,0,0
2017-06-24,23:00,6.56,24.52,4.91,3.54,571.75,6.48,3.1,0.14,0.28,3.63,821.29,20.36,0,0,0,0,0,0
2017-06-23,23:00,6.51,24.53,17.16,3.54,545.46,5.23,3.78,0.18,0.27,4.02,821.25,21.78,0,0,0,0,0,0
2017-06-22,23:00,6.45,24.37,22.84,3.66,503.83,5.96,2.82,0.09,0.26,5.55,821.29,21.48,0,0,0,0,0,0
2017-06-21,23:00,6.4,24.16,13.2,4.14,499.46,6.11,2.92,0.1,0.26,4.16,821.25,21.33,0,0,0,0,0,0
2017-06-20,23:00,6.41,23.79,8.29,4.77,503.17,5.98,2.82,0.1,0.25,4.25,821.29,21.73,0,0,0,0,0,0
2017-06-19,23:00,6.53,23.76,6.6,8.25,484.92,5.65,2.59,0.1,0.23,2.27,821.25,21.61,0,0,0,0,0,0
2017-06-18,23:00,6.6,23.52,5.2,8.94,502.29,5.76,2.45,0.1,0.21,1.84,821.29,19.33,0,0,0,0,0,0
2017-06-17,23:00,6.48,23.85,4.92,5.14,523.04,6.07,2.16,0.09,0.22,2.53,821.25,19.67,0,0,0,0,0,0
2017-06-16,23:00,6.53,24.1,31.62,3.31,513.67,5.58,2.89,0.13,0.27,1.33,821.29,21.74,0,0,0,0,0,0
2017-06-15,23:00,6.53,23.54,67.79,0.13,519.38,6,2.95,0.08,0.33,0.88,821.25,21.56,0,0,0,0,0,0
2017-06-14,23:00,6.39,23.09,74.14,2.01,505.17,4.7,2.95,0.08,0.33,3.03,821.29,21.35,0,0,0,0,0,0
2017-06-13,23:00,6.33,23.02,119.36,5.21,491.46,5.27,2.73,0.08,0.3,3.2,821.25,21.15,0,0,0,0,0,0
2017-06-12,23:00,6.38,22.72,103.67,7.3,481.67,5.4,2.36,0.08,0.27,2.35,821.29,21.17,0,0,0,0,0,0
2017-06-11,23:00,6.37,22.66,62.78,6.69,495.67,5.77,2.24,0.08,0.28,2.58,821.25,19.57,0,0,0,0,0,0
2017-06-10,23:00,6.35,22.82,43.26,3.83,528.04,6,3.04,0.1,0.29,4.85,821.29,20.32,0,0,0,0,0,0
2017-06-09,23:00,6.34,22.75,41.51,3.89,522.5,5.12,2.31,0.07,0.29,3.53,821.25,21.2,0,0,0,0,0,0
2017-06-08,23:00,6.31,22.41,29.54,4.48,500.63,6.38,2.71,0.07,0.29,3.12,821.29,21.57,0,0,0,0,0,0
2017-06-07,23:00,6.45,20.73,14.9,7.46,458.33,6.56,1.72,0.11,0.29,2.14,821.25,27.74,0,0,0,0,0,0
2017-06-06,23:00,6.35,22.19,36.86,6.06,504.75,6.08,2.24,0.11,0.3,2.59,821.29,19.88,0,0,0,0,0,0
2017-06-05,23:00,6.38,22.67,73.64,8.19,484.67,5.65,2.48,0.21,0.3,2.48,821.25,20.05,0,0,0,0,0,0
2017-06-04,23:00,6.4,22.57,53.53,8.49,497.92,5.25,2.43,0.07,0.3,2.13,821.29,18.58,0,0,0,0,0,0
2017-06-03,23:00,6.28,22.86,38.69,4.6,514.13,6.28,2.94,0.08,0.3,3.94,821.25,18.44,0,0,0,0,0,0
2017-06-02,23:00,6.29,22.92,23.24,4.31,516,5.88,2.53,0.07,0.31,2.64,821.29,21,0,0,0,0,0,0
2017-06-01,23:00,6.31,23.08,9.48,4.42,521.29,6.63,2.72,0.07,0.31,2.09,821.25,20.42,0,0,0,0,0,0
2017-05-31,23:00,6.31,22.39,99.46,1.79,513.21,6.63,3.05,0.1,0.3,3.24,821.25,20.42,0,0,0,0,0,0
2017-05-30,23:00,6.23,22.56,167.44,0.55,515.17,6.73,2.97,0.09,0.31,3.9,821.29,19.91,0,0,0,0,0,0
2017-05-29,23:00,6.25,22.34,111.76,5.52,487.04,6.45,2.58,0.09,0.3,2.62,821.25,20.75,0,0,0,0,0,0
2017-05-28,23:00,6.36,21.81,55.61,8.69,491.08,5.12,2.65,0.1,0.3,2.01,821.29,18.67,0,0,0,0,0,0
2017-05-27,23:00,6.22,21.82,22.64,5.58,505.04,6.5,2.56,0.08,0.3,2.94,821.25,18.6,0,0,0,0,0,0
2017-05-26,23:00,6.23,21.84,8.6,5.15,516.88,10,2.58,0.08,0.31,2.48,821.29,20.15,0,0,0,0,0,0
2017-05-25,23:00,6.25,22.12,5.48,5.45,503.75,6.11,2.95,0.1,0.31,2.37,821.25,20.24,0,0,0,0,0,0
2017-05-24,23:00,6.23,21.98,7.23,2.68,506.67,7.25,2.26,0.08,0.3,2.79,821.29,21.87,0,0,0,0,0,0
2017-05-23,23:00,6.18,21.7,143.6,3.26,483.71,6.95,2.88,0.07,0.3,3.05,821.25,20.43,0,0,0,0,0,0
2017-05-22,23:00,6.35,21.58,230.23,7.62,480.42,6.76,2.58,0.08,0.3,2.14,821.29,20.77,0,0,0,0,0,0
2017-05-21,23:00,6.27,21.51,107.6,8.55,490,6.79,2.36,0.07,0.3,1.95,821.25,18.75,0,0,0,0,0,0
2017-05-20,23:00,6.2,21.55,67.18,5.1,516.33,5.54,3.36,0.07,0.31,3.39,821.29,18.35,0,0,0,0,0,0
2017-05-19,23:00,6.23,21.46,29.6,5.06,507.63,7.23,3.1,0.06,0.31,3.21,821.25,19.87,0,0,0,0,0,0
2017-05-18,23:00,6.24,21.34,9.38,5.72,504.04,7.25,2.9,0.06,0.3,2.78,821.29,20.01,0,0,0,0,0,0
2017-05-17,23:00,6.27,20.93,6,5.69,505.58,6.85,3.3,0.07,0.3,2.61,821.25,20.17,0,0,0,0,0,0
2017-05-16,23:00,6.29,20.67,68.96,2.86,500.75,7.03,2.05,0.09,0.3,3.53,421.88,20.09,0,0,0,0,0,0
2017-05-15,23:00,6.33,20.61,127.46,0.29,479.29,6.81,2.54,0.06,0.3,2.64,0,20.12,0,0,0,0,0,0
2017-05-14,23:00,6.34,20.36,110.25,0.41,491.71,7.06,2.95,0.07,0.3,2.41,0,18.86,0,0,0,0,0,0
2017-05-13,23:00,6.27,20.38,66.87,0.72,523,5.83,2.62,0.06,0.35,3.65,0,21.25,0,0,0,0,0,0
2017-05-12,23:00,6.28,21.07,31.02,3.21,524.21,7.4,3.46,0.08,0.46,3.38,0,20.12,0,0,0,0,0,0
2017-05-11,23:00,6.3,20.84,10.76,6.29,523.25,7.31,3.26,0.07,0.96,2.92,0,20.32,0,0,0,0,0,0
2017-05-10,23:00,6.39,20.28,10.62,5.21,522.21,7.05,2.94,0.07,0.44,2.48,23.67,21.01,0,0,0,0,0,0
2017-05-09,23:00,6.32,20.37,8.46,1.27,518.08,7,3.1,0.07,0.52,3.01,15.25,19.3,0,0,0,0,0,0
2017-05-08,23:00,6.39,20.01,72.27,1.43,502.67,7.34,2.79,0.06,0.46,2.8,16.29,20.45,0,0,0,0,0,0
2017-05-07,23:00,6.45,19.66,73.46,1.76,516.33,7.6,3.1,0.07,0.44,2.99,541.21,18.94,0,0,0,0,0,0
2017-05-06,23:00,6.45,19.95,33.04,2.21,509.71,7.6,2.49,0.05,0.44,2.48,1115.29,17.79,0,0,0,0,0,0
2017-05-05,23:00,6.4,20.69,14.96,2.5,514.46,7.6,2.39,0.06,0.44,1.96,1117.21,17.52,0,0,0,0,0,0
2017-05-04,23:00,6.39,20.09,8.61,2.93,519.21,7.6,2.92,0.07,0.44,1.92,1152.42,18.32,0,0,0,0,0,0
2017-05-03,23:00,6.41,20.16,6.24,3.31,519.08,7.6,3.01,0.07,0.44,2.02,1144.29,18.17,0,0,0,0,0,0
2017-05-02,23:00,6.4,19.96,5.82,3.74,516.04,7.6,2.79,0.13,0.43,2.21,1212.88,19.18,0,0,0,0,0,0
2017-05-01,23:00,6.41,19.86,14.81,4.29,530.17,7.4,3.34,0.11,0.43,2.2,1161.75,18.73,0,0,0,0,0,0
2017-04-30,23:00,6.39,19.65,29.3,4.36,536.04,7.3,2.81,0.26,0.43,1.98,1144.13,17.99,0,0,0,0,0,0
2017-04-29,23:00,6.33,19.05,12.31,3.4,547.92,7.3,3.5,0.07,0.5,3.11,1181.04,18.61,0,0,0,0,0,0
2017-04-28,23:00,6.32,19.09,7.8,3.75,550.54,7.3,3.25,0.06,0.49,3.13,1290.46,20.04,0,0,0,0,0,0
2017-04-27,23:00,6.28,18.87,6.52,3.98,549.13,7.25,2.86,0.05,0.52,3.28,1294.13,20.02,0,0,0,0,0,0
2017-04-26,23:00,6.26,19.04,5.85,4.4,548.67,7.3,3.74,0.06,0.52,3,1276.42,19.77,0,0,0,0,0,0
2017-04-25,23:00,6.21,19.07,26.7,4.78,553.88,7.37,3.61,0.06,0.56,4.09,1318.71,20.25,0,0,0,0,0,0
2017-04-24,23:00,6.37,18.41,24.44,6.38,543.13,7.22,3.72,0.06,0.44,3.29,1295.33,20.2,0,0,0,0,0,0
2017-04-23,23:00,6.41,18.53,21.64,6.61,550.04,7.18,3.67,0.06,0.42,2.86,1236.92,19.28,0,0,0,0,0,0
2017-04-22,23:00,6.33,18.39,14.71,5.42,553.54,7.35,3.83,0.06,0.47,3.12,1236.67,19.37,0,0,0,0,0,0
2017-04-21,23:00,6.33,18.21,10.92,6.53,546.79,7.3,3.37,0.05,0.45,3.53,1331.38,20.87,0,0,0,0,0,0
2017-04-20,23:00,6.37,17.93,8.52,7.19,536.79,7.6,3.75,0.05,0.45,3.7,1328.46,20.75,0,0,0,0,0,0
2017-04-19,23:00,6.35,17.57,7.84,7.43,520.46,7.58,2.84,0.04,0.49,4.04,1377,21.44,0,0,0,0,0,0
2017-04-18,23:00,6.27,17.12,35.89,7.36,515.46,5.88,3.96,0.05,0.49,5.09,1578.79,24.04,0,0,0,0,0,0
2017-04-17,23:00,6.3,17.52,25.91,8.49,517.21,5.75,3.83,0.06,0.48,4.25,1470.38,22.87,0,0,0,0,0,0
2017-04-16,23:00,6.31,18.43,15.42,10.22,515.71,5.8,2.72,0.05,0.48,4.11,1265.88,19.78,0,0,0,0,0,0
2017-04-15,23:00,6.25,17.84,9.21,8.96,525,5.9,4.07,0.06,0.48,4.77,1293.79,19.93,0,0,0,0,0,0
2017-04-14,23:00,6.26,16.9,8.2,8.36,535.5,5.85,3.34,0.05,0.47,5.14,1470.25,22.51,0,0,0,0,0,0
2017-04-13,23:00,6.22,17.45,5.3,9.07,519.71,5.71,2.7,0.04,0.47,5.27,1366,21.17,0,0,0,0,0,0
2017-04-12,23:00,6.15,17.11,23.16,8.07,512.21,5.81,3.54,0.05,0.47,5.57,1397.33,23.14,0,0,0,0,0,0
2017-04-11,23:00,6.13,17.27,30.59,7.61,519.46,5.72,2.9,0.05,0.46,6.12,1401.17,0,0,0,0,0,0,0
2017-04-10,23:00,6.23,17.11,16.73,10.56,500.29,5.56,2.4,0.04,0.45,5.1,1420.5,0,0,0,0,0,0,0
2017-04-09,23:00,6.29,16.58,10.17,10.92,507.33,5.52,3.1,0.06,0.45,4.34,1336.63,0,0,0,0,0,0,0
2017-04-08,23:00,6.22,16.56,7.73,9.56,516.63,5.71,3.3,0.05,0.45,5.9,1372.63,0,0,0,0,0,0,0
2017-04-07,23:00,6.27,15.9,6.91,9.72,504.58,5.85,4.28,0.07,0.45,5.95,1536.71,0,0,0,0,0,0,0
2017-04-06,23:00,6.25,14.06,64.29,7.42,438.71,5.25,3.54,0.07,0.44,4.11,2699.67,0,0,0,0,0,0,0
2017-04-05,23:00,6.14,15.93,97.04,0.61,535.92,5.57,3.99,0.05,0.55,6.12,1840.13,0,0,0,0,0,0,0
2017-04-04,23:00,6.09,16.8,52.45,0.52,535.46,5.28,2.73,0.04,0.47,6.4,1296.33,0,0,0,0,0,0,0
2017-04-03,23:00,6.19,16.8,28.48,6.07,516.5,5.16,3.47,0.05,0.43,4.28,1321.29,0,0,0,0,0,0,0
2017-04-02,23:00,6.24,16.28,15.29,5.73,532.5,5.18,2.58,0.04,0.42,3.8,1211.04,0,0,0,0,0,0,0
2017-04-01,23:00,6.16,16.57,10.16,1.66,556.83,5.1,3.47,0.06,0.53,4.35,1233,0,0,0,0,0,0,0
2017-03-31,23:00,6.19,16.44,7.86,3.08,559.58,5.46,3.53,0.05,0.5,3.96,1318.33,0,0,0,0,0,0,0
2017-03-30,23:00,6.15,16.59,5.54,5.3,536.88,5.48,3.79,0.05,0.45,3.75,1354.91,0,0,0,0,0,0,0
2017-03-29,23:00,6.17,16.28,5.16,6.22,534.21,5.44,2.82,0.04,0.45,4.28,1327.96,0,0,0,0,0,0,0
2017-03-28,23:00,6.23,15.72,5.33,5.15,537.17,5.36,3.59,0.04,0.41,4.45,1330.33,0,0,0,0,0,0,0
2017-03-27,23:00,6.41,15.6,49.72,4.87,521.79,5.02,3.4,0.04,0.4,3.62,1357.58,0,0,0,0,0,0,0
2017-03-26,23:00,6.43,15.53,74.56,4.17,529.92,4.55,3.74,0.05,0.4,3.83,1182.75,0,0,0,0,0,0,0
2017-03-25,23:00,6.17,16.04,61.66,2.38,548.04,5.11,2.92,0.04,0.42,5.42,1198.13,0,0,0,0,0,0,0
2017-03-24,23:00,6.14,15.92,39.06,2.32,552.79,5.25,4.02,0.05,0.4,5.59,1312.42,0,0,0,0,0,0,0
2017-03-23,23:00,6.12,16.03,24.8,2.74,545.5,4.95,3.68,0.05,0.45,5.76,1344.08,0,0,0,0,0,0,0
2017-03-22,23:00,6.15,15.71,18.71,3.04,542.29,5.14,3.56,0.05,0.41,5.36,1356.13,19.29,0,0,0,0,0,0
2017-03-21,23:00,6.2,15.55,9.78,2.54,550.46,4.95,3.73,0.05,0.4,4.04,1341,20.13,0,0,0,0,0,0
2017-03-20,23:00,6.2,15.72,18.27,2.97,520.75,4.74,3.01,0.04,0.38,4.08,1316.71,19.72,0,0,0,0,0,0
2017-03-19,23:00,6.29,15.61,20.35,3.77,524.5,4.78,3.81,0.05,0.37,3.91,1256.08,19,0,0,0,0,0,0
2017-03-18,23:00,6.19,15.22,16.17,4.51,547.75,5.08,3.8,0.05,0.48,4.34,1236.58,18.7,0,0,0,0,0,0
2017-03-17,23:00,6.13,15.33,10.42,6.07,543.21,4.84,4.11,0.05,0.47,4.44,1346.75,20.28,0,0,0,0,0,0
2017-03-16,23:00,6.15,15.16,6.52,8.72,550.96,4.99,3.87,0.05,0.63,3.82,1311.88,19.72,0,0,0,0,0,0
2017-03-15,23:00,6.16,14.99,11.68,10.55,554.67,8.85,6.05,0.04,0.8,3.58,1304.79,19.75,0,0,0,0,0,0
2017-03-14,23:00,6.15,15.03,11.19,11.11,547.38,13.6,10.81,0.04,1.56,5.3,1202.54,20.43,0,0,0,0,0,0
2017-03-13,23:00,6.28,14.91,8.08,13.14,528.33,13.15,10.98,0.04,0.69,3.79,1181.79,20.11,0,0,0,0,0,0
2017-03-12,23:00,6.45,14.44,5.67,14.62,535.83,12.67,8.72,0.03,0.48,3.59,1114.25,19.12,0,0,0,0,0,0
2017-03-11,23:00,6.38,14.13,5.2,13.37,546.92,13.81,6.7,0.03,0.51,3.63,1089.29,18.68,0,0,0,0,0,0
